epoch,train_loss,train_ce,train_reg,train_acc,val_loss,val_acc,best_acc,class_cos,logits_cell_norm,stage_lb,evidence_lb,operator_lb,register_diversity,global_diversity,memory_diversity,operator_entropy_per_block,block_diversity,route_diversity,adapter_diversity,phase_role,global_skip_penalty,late_write,late_dyn_gate,weak_class_late_read,role_diversity,role_anchor,category_diversity,category_entropy,signal_op_bias_norm,lr,current_late_gate_floor,speed_data_ms,speed_forward_ms,speed_backward_ms,speed_optimizer_ms
11,1.2129062016805012,1.179704127773162,9.887298166245518e-07,0.5647681451612904,1.251133710861206,0.549,0.549,0.19308872520923615,7.078398704528809,0.048431122209876776,0.013837652397342026,0.09661128371953964,0.36572265625,0.330322265625,0.035369873046875,0.0392515123821795,0.6404702812433243,0.9061553701758385,2.78002949016809e-06,0.05263982340693474,0.0,0.0004246023054292891,0.0007477100953110494,0.0,0.0,4.910689449388883e-05,0.9989847466349602,0.027995098615065217,3.259936809539795,0.0005158557290955943,0.175,10.128110763695096,185.5005644515635,344.2553888599705,12.728842623830367
12,1.1496771118974174,1.1207634210586548,1.0335435947752714e-06,0.590809811827957,1.1168386106491088,0.605,0.605,0.173766627907753,7.55084615945816,0.05094386823475361,0.01467544597107917,0.09541620872914791,0.314453125,0.288818359375,0.0260162353515625,0.03666675789281726,0.4740636460483074,0.5882497504353523,3.083568799411296e-06,0.040109483525156975,0.0,6.543242977841146e-05,0.0006674024916719645,9.590047193341888e-05,0.0,0.0,0.9942360892891884,0.03157415799796581,3.1819446682929993,0.0004737457554050504,0.16249999999999998,13.98891018236041,181.37910986005926,348.4665032579302,12.108876268968977
13,1.0904317632798226,1.067101700331575,1.078869584694809e-06,0.6065188172043011,1.1369977588653564,0.6,0.605,0.15807919204235077,7.6045719385147095,0.052618637681007385,0.016081625246442854,0.0893171476200223,0.32421875,0.298095703125,0.0263519287109375,0.03204401023685932,0.22833978570997715,0.376167181879282,3.0202813832147513e-06,0.04973994567990303,0.0,3.347721451518737e-05,0.00022327288934320677,0.0006062109532649629,0.0,0.0,0.9935344234108925,0.025611336808651686,3.2117992639541626,0.0004298291740560849,0.15,12.291516666566597,182.93976003229957,343.07920966614716,12.446250903115969
14,1.0302278354603758,1.0105678419913016,1.1065111591530587e-06,0.6313844086021505,1.1062142477035521,0.61,0.61,0.15442310273647308,8.017855942249298,0.05769354943186045,0.012588698766194284,0.10317368898540735,0.39111328125,0.35986328125,0.0314788818359375,0.036916542798280716,0.20271744206547737,0.3127111345529556,2.6646121114026755e-06,0.06193488463759422,0.0,4.4374076594522194e-05,3.713911551628257e-07,0.0007840158650651574,0.0,0.0,0.9842188656330109,0.033612459199503064,3.0588318705558777,0.00038500000000000003,0.15,11.618643537428486,182.38854125800532,334.9143414195941,12.053361999982547
15,0.9948346313609872,0.9758682673977267,1.1144389714235164e-06,0.6428091397849462,1.1376335954666137,0.61,0.61,0.16547593474388123,8.329254031181335,0.056928867008537054,0.019171983236446977,0.09951364062726498,0.3876953125,0.3505859375,0.0372314453125,0.03334186668507755,0.28249205090105534,0.2988566979765892,2.4137727905326756e-06,0.06351284869015217,0.0,0.00031094972655409947,1.2071338915120577e-05,5.6179727835115045e-05,0.0,0.0,0.9867471233010292,0.04300668090581894,3.1602028906345367,0.00034017082594391525,0.15,11.525751483815682,177.98501145177877,331.53391189254216,11.864719644685836
16,0.9551257459066247,0.9370545334713434,1.1181370428926375e-06,0.6590221774193549,1.1876012096405029,0.598,0.61,0.14041747152805328,8.224491357803345,0.06380328303202987,0.017886585323140025,0.10293445643037558,0.36328125,0.33935546875,0.023834228515625,0.043211943469941616,0.25300300121307373,0.27590015158057213,2.750048906818847e-06,0.05048749037086964,0.0,1.6394490708560028e-05,0.0,3.845510036626365e-05,0.0,0.0,0.9866341948509216,0.03514869813807309,3.246394097805023,0.0002962542445949497,0.15,12.546423763338407,176.20235005417408,335.65459907494903,11.903047494910112
17,0.9199088299146263,0.9033910106587154,1.1489257734063612e-06,0.6686827956989247,1.0535814304351807,0.6345,0.6345,0.14721161127090454,8.383066534996033,0.06015307083725929,0.014071323908865452,0.10263008158653975,0.33935546875,0.309326171875,0.0301361083984375,0.04486538236960769,0.13342494796961546,0.26022130250930786,5.135258106747642e-06,0.04321960173547268,0.0,2.878672226547252e-05,1.991118599442565e-07,9.545054672344122e-05,0.0,0.0,0.9681855291128159,0.030408539343625307,3.1682604253292084,0.00025414427090440577,0.15,11.607983935156822,179.08786055880725,331.36684647287177,11.955414354952643
18,0.8787227843397407,0.8628598278568637,1.1658943639724717e-06,0.6814516129032258,1.0825462055206299,0.626,0.6345,0.14140215516090393,8.470961332321167,0.0640353374183178,0.013859369559213519,0.09633088577538729,0.323486328125,0.29296875,0.030548095703125,0.0345605886541307,0.1622471995651722,0.2797696962952614,1.6648490372972446e-06,0.05198594927787781,0.0,0.0,0.0,0.0015436110843438655,0.0,0.0,0.9898294880986214,0.028589223278686404,3.1660816967487335,0.00021469814250148688,0.15,11.636272386988244,179.2781010111456,329.8376105269336,11.96216046270321
19,0.8329708249338211,0.8177020287001004,1.1839981775127491e-06,0.7020329301075269,1.0672608652114868,0.6395,0.6395,0.14048103988170624,8.616827964782715,0.06280545704066753,0.01539419824257493,0.09610915277153254,0.3251953125,0.300048828125,0.0254058837890625,0.03942315373569727,0.1432344652712345,0.27120402082800865,3.105151790805394e-06,0.04711425118148327,0.0,0.0,0.0,0.0004074179341841955,0.0,0.0,0.9856012910604477,0.03269858844578266,3.1291066110134125,0.0001787188688072352,0.15,12.343897075302804,177.6989103444027,329.26807410741833,12.053530269176624
20,0.8016065346297397,0.7866126209176997,1.1978955132680537e-06,0.7147177419354839,1.0833608465194702,0.623,0.6395,0.13803395628929138,8.838361501693726,0.06387549359351397,0.014772477559745312,0.09349830634891987,0.3193359375,0.292236328125,0.02679443359375,0.04286356782540679,0.10629286151379347,0.2603616677224636,2.528801360313082e-06,0.04497847706079483,0.0,0.0,0.0,0.0002240854282717919,0.0,0.0,0.9812705665826797,0.030284747015684843,3.091840445995331,0.00014693888407840867,0.15,11.658416956917243,176.45603524720025,330.5002016992363,11.980843644837037
21,0.7887878475650665,0.7739843239066422,1.2151637603344942e-06,0.7176579301075269,1.048674129486084,0.6335,0.6395,0.13573944568634033,8.92643916606903,0.06466945074498653,0.01581919239833951,0.10256314743310213,0.337646484375,0.310546875,0.027374267578125,0.047734946478158236,0.09690796583890915,0.2623422294855118,8.295417046610964e-07,0.04256121814250946,0.0,5.0041659704902486e-09,0.0,0.0,0.0,0.0,0.976568803191185,0.03129247296601534,3.187107890844345,0.00012000513715817791,0.15,11.9904992578242,179.91229572049554,341.27209051576335,12.139383225760582
22,0.75875521667542,0.7440737966568239,1.2215353305975285e-06,0.7308467741935484,1.0794214305877685,0.632,0.6395,0.13184934854507446,9.1136873960495,0.06532918568700552,0.016081278678029776,0.09765362180769444,0.352783203125,0.321533203125,0.031280517578125,0.03845663042739034,0.07797309337183833,0.2540747784078121,8.383212275475671e-07,0.05626066401600838,0.0,2.838885393430246e-07,0.0,0.00043165127135580406,0.0,0.0,0.9821554273366928,0.028838476398959756,3.198509633541107,9.84659214633267e-05,0.15,11.689584032395825,177.5806189245721,341.59957596765247,11.876299215126432
23,0.7420569703143131,0.7277308042331408,1.2252075951544866e-06,0.7329469086021505,1.066662220954895,0.641,0.641,0.12646926939487457,9.118337750434875,0.0687748221680522,0.014842818258330226,0.09746956080198288,0.343994140625,0.316650390625,0.0274658203125,0.03729069512337446,0.0666185230948031,0.25563113018870354,7.531139090133365e-07,0.057593340054154396,0.0,0.0,0.0,0.0,0.0,0.0,0.9788114354014397,0.03099305951036513,3.165672779083252,8.275971331143337e-05,0.15,12.335976268967828,183.79915392416547,346.8006460863117,12.29768206402334
24,0.72451998021013,0.7102667003549555,1.2318218281389788e-06,0.7428595430107527,1.0634406661987306,0.6435,0.6435,0.13035021722316742,9.236583352088928,0.06731208600103855,0.013056388590484858,0.10170534439384937,0.358154296875,0.327392578125,0.0305938720703125,0.04063913505524397,0.045036761090159416,0.2503338139504194,1.0146021622858825e-06,0.05817587114870548,0.0,0.0,0.0,0.0,0.0,0.0,0.9752566292881966,0.030359101481735706,3.2258707880973816,7.320624580750622e-05,0.15,12.0165456560195,191.00609301035206,354.9863010218057,13.98111517240371
25,0.715885716740803,0.7017617924239046,1.2324738686059986e-06,0.7475638440860215,1.0591639804840087,0.643,0.6435,0.12373500317335129,9.315285563468933,0.07083498500287533,0.013607729924842715,0.10595832299441099,0.33935546875,0.312744140625,0.02667236328125,0.045280626974999905,0.06871216651052237,0.2579750679433346,9.34883473746595e-07,0.0481304582208395,0.0,4.619775140213278e-08,0.0,0.0,0.0,0.0,0.9729638323187828,0.0300261490046978,3.227772295475006,7.000000000000001e-05,0.15,12.945938193453951,189.5856678709469,353.87281788155053,13.819468161341565
